Customer_ID,Age,Gender,Employment_Status,Annual_Income,Dependents,Policy_Type,Policy_Duration,Premium_Amount,Coverage_Amount,Claim_Amount,Past_Claims,Time_Since_Last_Claim,Documents_Submitted,Fraud_Risk,Claim_Approval
1586,68,Male,Self-Employed,22420,2,Life,9,10088,343985,11488,1,18,5,Medium,1
1587,47,Male,Employed,104448,0,Health,13,7976,469217,76887,4,71,4,Low,1
1588,55,Female,Employed,109897,1,Auto,12,3469,394397,8759,2,32,4,Low,1
1589,51,Female,Self-Employed,47728,2,Property,2,13990,106533,67577,6,19,1,Medium,0
1590,29,Female,Retired,144826,2,Property,9,6223,20711,57779,8,93,3,Medium,0
1591,36,Female,Retired,77858,3,Life,1,4089,436124,15204,9,34,5,Medium,1
1592,54,Male,Self-Employed,126716,1,Health,6,10583,116106,71338,5,30,2,Low,0
1593,61,Female,Employed,180036,1,Auto,2,5631,355791,79022,9,82,7,Medium,1
1594,66,Male,Self-Employed,96992,1,Life,3,18157,283975,56518,6,49,3,Low,1
1595,34,Male,Employed,119259,4,Auto,15,8044,405207,21567,6,118,8,High,0
1596,27,Male,Self-Employed,136185,4,Health,7,10937,248377,12695,6,45,2,Low,0
1597,66,Female,Retired,193312,0,Property,13,4210,330758,59308,3,77,8,Low,1
1598,64,Male,Unemployed,120282,0,Property,16,14259,111185,19305,5,9,5,Low,1
1599,29,Female,Employed,163747,0,Health,13,3440,354766,69405,6,66,9,Low,1
1600,33,Female,Unemployed,117677,4,Property,12,920,198585,97358,9,118,9,Medium,1
1601,41,Female,Retired,80049,3,Life,17,3579,495594,62737,3,33,6,Low,1
1602,36,Female,Self-Employed,199508,0,Health,11,15000,339761,26250,8,50,3,Low,1
1603,25,Female,Retired,60213,2,Property,7,2919,446508,49741,8,91,1,Medium,0
1604,48,Male,Unemployed,179183,4,Health,13,19164,101545,3236,3,82,1,Low,0
1605,38,Male,Retired,24284,3,Auto,10,19218,216230,73050,7,38,5,Medium,1
1606,34,Female,Retired,37585,2,Life,10,1918,178995,5923,7,89,2,Low,0
1607,40,Male,Self-Employed,115131,2,Life,13,14231,316549,93385,1,67,9,Low,1
1608,54,Female,Unemployed,27131,4,Life,19,5047,436248,48090,5,11,3,Low,1
1609,33,Male,Unemployed,63382,1,Property,17,7300,248420,54371,8,25,4,Low,1
1610,23,Male,Unemployed,184599,3,Auto,7,2541,427065,35781,7,70,2,High,0
1611,25,Male,Employed,182008,4,Property,4,14083,355827,3352,0,66,2,Low,0
1612,42,Male,Retired,107081,1,Property,17,13752,427346,87806,4,89,3,Low,1
1613,35,Male,Unemployed,73441,4,Health,4,14299,67350,19243,4,1,6,Low,1
1614,42,Male,Retired,99220,4,Life,18,871,235302,19434,8,11,7,Low,1
1615,29,Male,Self-Employed,171714,2,Property,8,11288,68783,3043,1,58,5,Low,1
1616,32,Male,Self-Employed,32651,4,Life,8,9694,123174,22058,4,31,8,Medium,1
1617,43,Male,Employed,152737,1,Auto,16,8077,467999,3728,0,50,1,Low,0
1618,58,Male,Employed,26918,2,Auto,15,19407,384852,91031,7,101,2,Low,0
1619,62,Male,Self-Employed,43007,1,Life,18,15439,493340,55833,7,10,5,Low,1
1620,43,Male,Unemployed,45035,1,Life,19,6150,163335,33382,1,31,1,Medium,0
1621,64,Male,Self-Employed,109352,2,Auto,6,15447,337226,62636,9,63,7,Medium,1
1622,49,Female,Retired,96749,1,Auto,9,1918,434193,17825,0,44,3,Medium,1
1623,27,Male,Employed,134049,0,Property,16,13368,389599,88161,2,78,6,Low,1
1624,33,Male,Employed,108148,4,Auto,9,3701,43715,75353,8,53,7,Low,0
1625,24,Male,Self-Employed,42211,2,Property,17,15949,218512,48109,6,5,5,Low,1
1626,34,Male,Unemployed,46866,2,Auto,4,18705,144853,61694,6,25,7,Low,1
1627,40,Male,Unemployed,27344,0,Property,15,14084,233029,32404,9,7,3,Low,1
1628,43,Male,Retired,88737,0,Health,11,13128,144418,72649,3,7,8,Low,1
1629,38,Female,Employed,90288,0,Health,14,4807,496496,59302,4,37,7,High,0
1630,39,Female,Self-Employed,82546,0,Property,17,19845,252715,59382,6,7,4,Low,1
1631,24,Female,Self-Employed,127879,3,Life,13,2146,336276,74091,1,16,7,Medium,1
1632,31,Male,Employed,30327,2,Health,9,19519,24155,50242,2,102,5,Low,0
1633,32,Male,Self-Employed,199731,1,Auto,16,2843,26336,52916,2,82,5,Medium,0
1634,24,Male,Employed,196869,2,Life,8,8684,60962,56030,6,2,3,Medium,1
1635,26,Female,Unemployed,47608,2,Auto,14,15801,101239,95446,6,40,7,Low,1
1636,68,Male,Unemployed,179357,2,Health,15,16029,328505,58191,5,112,4,Low,1
1637,65,Male,Self-Employed,108534,0,Auto,7,16099,455080,23431,0,72,7,High,0
1638,25,Female,Unemployed,136209,0,Property,11,12842,361522,4812,9,52,7,Low,1
1639,67,Female,Unemployed,199706,3,Life,3,6223,218392,9376,7,109,4,Low,1
1640,40,Male,Retired,191361,2,Health,7,11504,82415,74922,9,96,2,Low,0
1641,46,Male,Employed,38007,4,Life,5,5476,201526,81934,9,95,6,Medium,1
1642,35,Male,Employed,45257,3,Property,9,4538,342215,58359,3,95,6,Low,1
1643,48,Male,Self-Employed,105054,0,Health,19,4334,357173,4152,7,69,5,Medium,1
1644,47,Female,Employed,49784,2,Auto,13,10491,384542,37442,6,112,1,Low,0
1645,69,Male,Retired,189660,0,Life,19,19768,30588,23153,0,112,2,Low,0
1646,56,Male,Self-Employed,64221,1,Health,16,1822,405693,89756,6,61,7,Low,1
1647,52,Female,Self-Employed,41378,0,Health,2,14421,167092,23592,3,52,3,Low,1
1648,35,Male,Employed,24696,0,Property,1,3109,491625,79962,4,58,7,Low,1
1649,59,Male,Unemployed,113531,3,Health,3,17608,485516,94745,5,92,2,Medium,0
1650,56,Female,Unemployed,54635,1,Health,12,19295,118023,38148,4,100,9,Low,1
1651,34,Female,Unemployed,146489,4,Property,6,10007,318795,64155,1,80,9,Low,1
1652,31,Male,Unemployed,78543,4,Auto,2,15858,45389,59783,7,113,5,High,0
1653,48,Female,Retired,170279,4,Auto,16,12234,46349,46028,7,82,5,Low,1
1654,41,Female,Self-Employed,178596,2,Health,5,10246,146734,2898,4,94,8,Medium,1
1655,52,Male,Unemployed,179626,4,Auto,12,925,29485,53896,4,82,9,Low,0
1656,61,Female,Retired,31817,2,Property,4,7597,128337,10685,6,22,8,Low,1
1657,62,Male,Self-Employed,75258,0,Auto,14,7483,496150,84818,1,113,6,Medium,1
1658,51,Male,Employed,151240,4,Health,17,7998,470957,23794,4,46,2,Low,0
1659,20,Male,Employed,142475,3,Property,12,8033,250800,14023,0,34,2,Low,0
1660,54,Male,Retired,194053,1,Auto,13,19731,46207,23215,3,13,2,Low,0
1661,60,Female,Self-Employed,85199,1,Life,17,6367,142454,81853,7,64,3,Medium,1
1662,57,Male,Unemployed,84948,0,Life,15,19607,428414,95606,0,112,5,Low,1
1663,43,Male,Self-Employed,77782,1,Property,9,12640,219445,40202,9,96,1,Medium,0
1664,40,Male,Unemployed,100759,1,Auto,10,5838,310434,79195,0,48,9,Low,1
1665,61,Male,Retired,81599,0,Health,6,11107,115096,8787,3,35,5,Low,1
1666,56,Female,Unemployed,36291,0,Life,17,18781,67173,55748,9,0,7,Low,1
1667,32,Female,Retired,128945,0,Auto,12,5320,73391,32891,4,83,5,Medium,1
1668,66,Female,Self-Employed,107057,3,Auto,9,17598,205229,23008,8,21,3,Low,1
1669,21,Male,Self-Employed,110251,0,Health,2,3372,75669,57119,4,34,3,Low,1
1670,46,Female,Unemployed,107154,0,Health,16,6431,211404,97050,0,2,4,Low,1
1671,39,Female,Self-Employed,114535,0,Auto,16,14053,120544,70470,2,11,3,Medium,1
1672,42,Male,Unemployed,184064,4,Health,1,18086,277940,96828,3,106,6,Low,1
1673,30,Female,Self-Employed,190422,4,Property,11,16975,299358,2437,6,36,5,Low,1
1674,35,Male,Employed,21573,3,Life,3,18407,117771,88023,1,57,1,Low,0
1675,50,Female,Unemployed,28577,3,Life,2,6269,22493,74565,3,76,4,Medium,0
1676,33,Female,Retired,159784,1,Auto,14,14317,51467,91569,7,11,8,Medium,0
1677,62,Female,Employed,49948,4,Auto,1,8860,338209,49326,4,1,9,Low,1
1678,59,Female,Retired,97700,3,Health,6,15222,307150,94443,5,83,6,Low,1
1679,61,Male,Self-Employed,25217,3,Life,7,6744,360140,52477,2,64,4,Medium,1
1680,19,Male,Employed,80178,1,Health,2,10011,431048,90912,3,57,2,High,0
1681,52,Female,Self-Employed,105062,0,Auto,2,7652,469157,96196,8,59,9,Low,1
1682,59,Male,Unemployed,116806,2,Auto,15,19124,271336,88733,1,40,8,Low,1
1683,51,Female,Retired,177481,1,Auto,5,14272,145255,19435,2,34,5,Low,1
1684,47,Female,Self-Employed,129657,2,Auto,13,9561,440686,92902,1,87,8,Low,1
1685,30,Female,Retired,87035,1,Auto,19,12049,146624,86295,1,115,6,Low,1
1686,30,Female,Retired,113075,1,Auto,19,11979,79905,33918,8,101,1,High,0
1687,35,Female,Self-Employed,160741,0,Property,15,1474,369393,44013,7,89,8,Medium,1
1688,49,Female,Unemployed,179634,3,Property,1,6871,411468,25434,6,10,5,Low,1
1689,49,Male,Retired,41629,4,Health,3,2728,378721,12716,8,51,3,Low,1
1690,52,Male,Self-Employed,111282,1,Property,18,3058,154461,60327,7,51,1,Low,0
1691,56,Female,Unemployed,66007,0,Health,17,11201,112083,41262,8,106,8,Low,1
1692,63,Male,Self-Employed,169200,2,Health,8,1820,108182,5000,1,61,6,Low,1
1693,69,Female,Unemployed,22039,3,Property,11,18799,243350,10113,6,62,7,Low,1
1694,46,Male,Retired,126615,1,Life,8,11672,293968,66620,8,14,3,Low,1
1695,66,Male,Employed,23857,2,Health,6,1740,394551,9609,8,69,8,Low,1
1696,46,Male,Self-Employed,111432,1,Auto,6,19453,156291,13441,7,39,3,Low,1
1697,61,Female,Retired,100977,4,Health,6,9441,104743,11953,0,8,5,Low,1
1698,33,Male,Self-Employed,32735,4,Health,2,15885,151983,59049,2,113,6,Low,1
1699,61,Female,Self-Employed,185583,3,Life,10,3822,105497,49659,7,69,8,Low,1
1700,64,Female,Unemployed,66051,2,Auto,10,11978,144182,88285,2,16,5,Medium,1
1701,27,Female,Self-Employed,144822,4,Life,9,5252,260754,9564,3,22,1,Low,0
1702,47,Male,Unemployed,72693,0,Life,3,9425,132987,51246,9,57,1,Low,0
1703,42,Male,Retired,127942,3,Life,2,11078,263666,90438,1,94,6,Medium,1
1704,56,Male,Self-Employed,89152,1,Health,4,18143,220500,59247,2,79,6,High,0
1705,37,Female,Retired,100919,2,Auto,8,2913,324630,15393,4,50,7,Low,1
1706,22,Female,Employed,49756,2,Auto,9,15269,142093,5864,5,56,7,Medium,1
1707,18,Male,Retired,154966,0,Life,2,3405,53403,54468,5,85,9,Low,0
1708,47,Female,Self-Employed,136412,4,Property,16,11188,349222,51334,6,15,6,Low,1
1709,66,Male,Employed,124531,2,Auto,6,3054,388712,17007,9,44,3,Low,1
1710,20,Male,Unemployed,194304,0,Auto,8,7943,111310,27329,7,60,3,Low,1
1711,62,Male,Employed,73214,0,Life,3,3902,334112,44709,5,11,4,Medium,1
1712,31,Male,Self-Employed,89817,1,Health,11,6156,442461,54641,9,72,6,Low,1
1713,47,Female,Self-Employed,83862,0,Life,5,2028,397298,76537,5,5,4,Low,1
1714,67,Male,Retired,181108,3,Property,12,1350,11215,63717,1,3,2,Low,0
1715,21,Male,Unemployed,169656,2,Property,11,14132,256080,71628,2,101,7,Medium,1
1716,35,Male,Self-Employed,183380,3,Life,5,14004,415845,11588,5,80,2,Low,0
1717,54,Male,Self-Employed,133084,0,Property,3,5174,486187,42281,5,119,5,Low,1
1718,42,Male,Unemployed,48333,0,Health,9,4909,46153,34971,5,73,5,Low,1
1719,65,Male,Unemployed,187021,3,Health,18,10071,163617,17194,3,103,8,Low,1
1720,18,Male,Retired,144361,1,Health,12,12190,340861,81766,1,34,5,Low,1
1721,63,Female,Employed,117330,0,Property,4,1915,473480,21055,7,46,6,High,0
1722,32,Female,Unemployed,59288,3,Health,7,19153,24828,95984,1,84,4,Low,0
1723,26,Female,Self-Employed,98588,3,Life,11,7770,164411,31058,2,116,4,Medium,1
1724,32,Female,Unemployed,135784,2,Health,2,15153,218447,33047,0,18,3,Low,1
1725,66,Male,Self-Employed,196339,1,Property,12,19691,132404,8549,8,26,2,Low,0
1726,41,Female,Retired,52175,4,Auto,9,4108,109842,25397,2,10,4,High,0
1727,21,Female,Employed,28915,3,Property,6,8105,49181,17509,1,69,9,Low,1
1728,29,Female,Retired,101658,2,Life,7,19697,449270,55253,5,58,9,Medium,1
1729,54,Male,Unemployed,129735,4,Life,6,10694,245654,44381,7,40,4,Low,1
1730,54,Female,Self-Employed,92454,2,Property,18,19003,315663,30875,3,42,9,Low,1
1731,60,Female,Unemployed,115973,2,Health,13,9147,307360,65042,0,27,5,Low,1
1732,23,Male,Unemployed,131342,1,Health,9,13397,141013,44722,6,62,9,Low,1
1733,56,Female,Unemployed,33805,0,Auto,19,19768,371966,82789,2,66,9,Low,1
1734,63,Male,Unemployed,191589,1,Health,4,1438,473954,21074,4,104,9,Low,1
1735,41,Female,Employed,74716,4,Life,4,15620,191966,53311,1,44,9,Low,1
1736,28,Male,Self-Employed,153943,1,Health,13,10376,101814,56294,7,23,7,Medium,1
1737,30,Female,Unemployed,122793,0,Property,11,6240,498068,4597,2,100,9,Low,1
1738,51,Female,Self-Employed,57375,1,Property,2,15678,96094,53466,8,76,1,Low,0
1739,42,Female,Employed,196813,1,Auto,6,18969,273475,3577,0,63,4,Low,1
1740,24,Male,Self-Employed,130415,1,Life,12,19250,250236,12090,5,78,6,Low,1
1741,69,Female,Self-Employed,174220,3,Property,8,639,150313,60510,2,72,6,Low,1
1742,21,Male,Employed,25834,3,Life,5,7561,241590,2610,3,38,1,Low,0
1743,25,Male,Unemployed,62680,1,Health,9,17310,248252,6296,3,98,1,High,0
1744,37,Male,Self-Employed,148802,0,Auto,4,19786,496220,82476,7,44,1,Medium,0
1745,46,Male,Retired,23399,0,Auto,9,18901,265518,22204,8,60,8,High,0
1746,68,Female,Self-Employed,172834,0,Health,12,18102,26844,46960,4,81,1,Low,0
1747,62,Female,Unemployed,125908,0,Property,4,2412,451494,53015,9,42,9,Medium,1
1748,63,Female,Retired,96493,2,Life,17,16612,445239,21416,9,116,2,Low,0
1749,27,Male,Unemployed,126035,1,Life,2,7288,210548,70389,2,66,9,Low,1
1750,60,Female,Self-Employed,179412,1,Life,13,10144,465427,11559,8,91,9,High,0
1751,51,Male,Employed,146766,2,Property,15,2217,472416,99694,0,79,2,Low,0
1752,43,Male,Unemployed,112674,0,Health,8,2699,89187,78878,0,41,4,Low,1
1753,58,Male,Unemployed,101344,4,Life,6,1928,94141,15138,2,40,9,Low,1
1754,66,Female,Employed,113779,4,Property,9,1811,262490,82103,1,46,9,Low,1
1755,20,Female,Self-Employed,31809,2,Life,11,6776,229689,31286,7,42,8,Low,1
1756,23,Male,Unemployed,168768,4,Property,12,8069,193392,87166,4,22,5,High,0
1757,22,Female,Self-Employed,150306,3,Health,2,11481,149430,48061,9,31,1,Low,0
1758,22,Female,Self-Employed,172963,1,Life,2,3606,212949,42422,0,73,2,Low,0
1759,64,Male,Self-Employed,79151,4,Health,11,3414,329078,22392,2,119,4,Medium,1
1760,40,Male,Employed,104661,3,Auto,8,17637,82119,88937,2,101,9,Low,0
1761,66,Female,Self-Employed,76632,1,Property,6,17367,371006,96429,1,56,4,Low,1
1762,26,Male,Self-Employed,139847,3,Auto,18,8312,325045,10126,8,37,5,Medium,1
1763,52,Male,Retired,86533,1,Health,11,17271,290081,26819,0,76,1,High,0
1764,37,Female,Retired,133459,1,Health,6,9236,243985,86295,9,14,5,Low,1
1765,66,Female,Retired,91889,4,Health,9,3406,427384,50662,4,27,2,Low,0
1766,59,Male,Unemployed,104239,2,Life,14,3465,392053,12953,8,12,9,Low,1
1767,52,Female,Unemployed,121511,4,Life,19,3246,48069,95611,2,34,9,Medium,0
1768,67,Male,Retired,77942,0,Health,6,7678,108000,15698,9,1,5,Low,1
1769,35,Male,Employed,29275,3,Health,19,18045,123495,86985,2,60,8,Low,1
1770,34,Female,Employed,39965,0,Life,10,17304,274605,85829,6,64,6,Low,1
1771,41,Male,Retired,117955,1,Life,14,5019,307450,38981,0,40,8,Medium,1
1772,20,Male,Unemployed,134178,4,Property,5,2709,394215,36534,8,95,9,Low,1
1773,49,Male,Unemployed,186926,0,Health,12,18069,392723,79298,6,93,4,High,0
1774,52,Female,Employed,167045,0,Life,19,18703,374038,42729,7,85,4,Low,1
1775,55,Female,Self-Employed,109086,0,Life,2,16220,189918,1227,1,3,7,Low,1
1776,30,Female,Employed,46878,1,Auto,15,7896,23880,11586,2,52,5,Low,1
1777,64,Male,Self-Employed,145664,1,Health,6,15056,233773,90262,8,109,4,Low,1
1778,42,Male,Unemployed,168177,1,Health,8,16791,348170,34575,3,87,2,High,0
1779,26,Female,Unemployed,133174,0,Life,14,17814,175596,72896,4,13,2,Low,0
1780,21,Female,Retired,84746,3,Auto,3,18237,442880,13263,8,16,4,Low,1
1781,31,Female,Unemployed,119458,4,Property,6,1156,160187,66478,9,13,8,Low,1
1782,54,Male,Self-Employed,148684,4,Health,11,18089,247548,6516,7,103,8,Low,1
1783,51,Female,Employed,59935,1,Property,9,19751,71684,43852,4,102,7,Medium,1
1784,28,Male,Retired,52784,0,Health,17,9147,394204,50875,1,40,4,Medium,1
1785,58,Female,Self-Employed,182673,3,Life,19,5514,362743,77789,2,61,7,Medium,1
1786,20,Male,Employed,59865,2,Property,2,2990,368118,82557,2,51,9,Low,1
1787,45,Male,Employed,117081,1,Health,8,1374,175788,60665,6,26,8,High,0
1788,46,Female,Employed,98701,2,Property,10,11799,321129,83034,5,84,5,Medium,1
1789,26,Male,Unemployed,169688,4,Life,3,4663,55091,27826,6,39,3,Low,1
1790,20,Female,Employed,31654,4,Auto,10,13147,168818,37803,7,34,2,Low,0
1791,42,Male,Unemployed,37830,3,Auto,2,3692,206976,47914,4,89,4,Low,1
1792,51,Male,Employed,167277,3,Property,7,5543,431807,72987,5,94,9,Medium,1
1793,29,Female,Employed,62425,2,Property,1,15124,353954,63661,0,58,4,Medium,1
1794,59,Male,Unemployed,97355,4,Property,12,6497,305870,27318,3,96,9,Low,1
1795,26,Female,Unemployed,186923,3,Health,5,6855,231441,94072,5,48,5,Low,1
1796,32,Female,Self-Employed,128039,3,Life,9,17458,334084,66493,3,62,3,Low,1
1797,57,Female,Employed,158024,4,Property,12,19779,121245,79718,0,10,6,Low,1
1798,42,Male,Unemployed,67405,4,Auto,11,2488,229855,70697,2,79,9,Low,1
1799,22,Male,Self-Employed,25391,0,Health,12,8981,363891,98208,2,5,8,Medium,1
1800,28,Male,Self-Employed,35091,3,Property,3,19351,50039,46263,2,97,3,Low,1
1801,51,Female,Unemployed,50237,2,Health,12,2088,132856,58621,3,40,4,Low,1
1802,41,Female,Employed,133268,1,Property,1,9496,133358,13912,8,31,4,Low,1
1803,32,Male,Self-Employed,78353,1,Property,6,17355,374783,66674,8,20,1,Low,0
1804,55,Male,Employed,94500,4,Health,11,16450,77951,93491,7,92,5,Medium,0
1805,25,Female,Employed,191754,2,Life,2,10661,71168,63631,2,74,3,Low,1
1806,22,Male,Self-Employed,132780,0,Life,8,13156,181298,59410,1,56,7,Low,1
1807,65,Female,Unemployed,46968,3,Auto,11,909,74469,77664,2,119,7,Low,0
1808,43,Male,Employed,191277,0,Life,12,10317,57252,77607,4,119,5,Low,0
1809,35,Female,Retired,193613,2,Life,19,4459,39403,5366,6,4,5,Medium,1
1810,23,Male,Unemployed,145401,0,Health,9,4074,317600,18449,1,90,1,Low,0
1811,54,Male,Self-Employed,48285,4,Health,11,15884,161025,27196,5,27,4,Medium,1
1812,65,Female,Retired,123507,1,Auto,18,7862,137569,90603,1,94,1,Medium,0
1813,30,Female,Employed,35430,4,Property,9,16280,362543,47406,0,113,1,Medium,0
1814,45,Female,Unemployed,160105,3,Health,15,19609,478630,22416,2,74,8,Low,1
1815,22,Male,Retired,170990,4,Health,18,6353,227221,23789,3,76,9,Low,1
1816,30,Female,Unemployed,38256,2,Health,8,12558,15916,27534,1,106,2,Low,0
1817,34,Female,Employed,199594,2,Life,4,10678,179790,23224,2,69,9,Low,1
1818,67,Male,Unemployed,141946,3,Health,13,18762,249045,45003,5,26,1,Low,0
1819,57,Female,Retired,51188,3,Auto,15,12009,14320,56376,8,93,9,Low,0
1820,62,Female,Unemployed,75134,1,Auto,8,6731,487820,54658,1,52,1,Medium,0
1821,49,Female,Self-Employed,72657,0,Health,16,17304,405247,50030,6,47,8,Low,1
1822,46,Male,Self-Employed,56088,1,Property,11,16517,481647,65650,0,82,1,Low,0
1823,68,Male,Retired,166051,4,Health,13,13818,225888,75457,3,77,8,Low,1
1824,20,Male,Unemployed,70106,0,Auto,7,17383,469651,87771,1,57,1,High,0
1825,57,Female,Retired,152667,3,Property,18,4941,304639,9049,3,8,8,High,0
1826,51,Male,Unemployed,183696,2,Life,8,14563,475813,66012,1,54,2,Low,0
1827,57,Female,Employed,87824,4,Health,2,19451,256170,24654,2,44,5,Medium,1
1828,44,Female,Self-Employed,125149,1,Auto,3,6548,166021,88583,7,27,7,Medium,1
1829,30,Female,Employed,191503,3,Life,10,12957,450404,85822,3,27,8,Medium,1
1830,62,Male,Unemployed,114547,0,Auto,7,4714,161635,33818,5,45,6,High,0
1831,50,Male,Employed,141624,0,Life,7,9449,452849,90325,8,24,8,High,0
1832,23,Female,Retired,168199,2,Auto,4,16499,411387,25615,7,25,3,Low,1
1833,41,Female,Retired,37878,3,Auto,8,10802,206879,23406,1,61,7,High,0
1834,36,Male,Unemployed,80690,3,Life,19,608,249621,53120,1,67,7,Low,1
1835,33,Male,Self-Employed,97838,4,Health,12,1245,275679,7366,2,66,2,Low,0
1836,57,Male,Retired,128484,4,Auto,10,7360,162070,42477,1,33,3,Low,1
1837,45,Female,Self-Employed,151279,0,Property,14,18232,122653,74691,2,20,8,Low,1
1838,50,Male,Unemployed,21083,1,Health,12,7535,307986,79430,1,80,9,Low,1
1839,65,Male,Self-Employed,23311,0,Property,4,12279,249328,96630,5,101,2,Low,0
1840,58,Male,Unemployed,43135,4,Auto,19,8286,461376,57725,8,33,9,Low,1
1841,30,Female,Employed,77109,4,Life,7,17621,214787,97401,7,43,3,Low,1
1842,60,Male,Unemployed,81354,4,Health,1,6032,304691,81305,5,75,1,High,0
1843,62,Female,Employed,126892,0,Life,8,11243,481526,63279,3,88,1,Low,0
1844,42,Female,Unemployed,82233,3,Life,11,16392,289324,11121,9,20,7,Medium,1
1845,59,Female,Retired,197284,1,Property,1,19085,83702,87244,4,17,8,Low,0
1846,53,Male,Retired,109468,1,Property,1,6867,443539,63182,3,35,1,Low,0
1847,44,Male,Self-Employed,71588,4,Health,4,15681,422134,30125,4,69,7,Low,1
1848,55,Male,Unemployed,51716,2,Health,4,18325,388023,21873,1,83,7,Low,1
1849,24,Female,Unemployed,147558,0,Health,11,1183,43704,24846,7,52,7,Medium,1
1850,22,Male,Unemployed,98255,3,Property,1,18804,331941,56865,0,19,6,Low,1
1851,60,Female,Self-Employed,172849,4,Property,10,5670,137438,69265,8,95,4,Low,1
1852,62,Male,Retired,147326,2,Life,4,15816,315283,43284,0,94,4,Medium,1
1853,68,Male,Unemployed,141921,4,Life,7,6215,153865,30723,4,83,6,Low,1
1854,48,Male,Self-Employed,113481,2,Life,2,16152,16097,17984,8,114,8,Low,0
1855,40,Male,Unemployed,179860,1,Health,13,4484,217480,46659,0,93,8,Medium,1
1856,59,Female,Employed,155091,2,Auto,19,3915,417787,98352,0,2,3,Low,1
1857,27,Female,Unemployed,95018,1,Property,4,6609,370470,35564,2,83,6,Medium,1
1858,49,Female,Employed,66873,1,Health,6,770,383349,9504,7,7,4,Low,1
1859,60,Female,Self-Employed,150241,0,Property,17,7332,111507,79876,2,84,9,Low,1
1860,47,Male,Self-Employed,160967,2,Auto,9,9971,452819,63186,1,47,7,Medium,1
1861,56,Female,Retired,114672,3,Property,2,6974,141345,98590,5,22,8,Low,1
1862,48,Female,Unemployed,67672,3,Property,6,4494,486160,99966,9,117,1,Low,0
1863,35,Female,Self-Employed,26121,2,Property,18,12156,365871,64544,4,0,4,High,0
1864,53,Male,Retired,119332,0,Life,15,19714,479652,72313,8,1,6,Medium,1
1865,19,Female,Unemployed,102445,3,Auto,16,18451,34741,16769,2,73,6,Low,1
1866,31,Female,Self-Employed,87863,4,Health,1,6910,458921,63596,3,36,2,Medium,0
1867,30,Male,Employed,170002,3,Health,10,6518,215096,85967,9,93,7,Medium,1
1868,46,Male,Self-Employed,69987,0,Health,10,9485,312768,89292,7,50,3,Low,1
1869,29,Female,Employed,120787,1,Auto,6,9722,198244,54147,1,43,6,Low,1
1870,56,Female,Retired,148215,1,Property,4,1359,331514,35499,4,23,3,Low,1
1871,19,Male,Retired,186574,1,Health,14,13226,154476,66107,8,31,6,Low,1
1872,49,Female,Unemployed,117083,0,Auto,17,6647,132484,38195,8,55,8,Low,1
1873,30,Male,Unemployed,51688,1,Life,3,10257,281272,22952,9,49,5,Low,1
